t_s,L_Ankle_Roll_ser,L_Ankle_Roll_par,R_Ankle_Roll_ser,R_Ankle_Roll_par
2.44849,0.0117824,0.0848783,-0.0046306,0.0791562
2.45053,0.0117824,0.0848783,-0.0046306,0.0791562
2.45275,0.0122081,0.0852598,-0.0046306,0.0791562
2.45451,0.012208,0.0852598,-0.0046306,0.0791562
2.45654,0.012208,0.0852598,-0.0046306,0.0791562
2.45873,0.0117825,0.0848783,-0.0046306,0.0791562
2.46098,0.0122081,0.0852598,-0.0046306,0.0791562
2.46258,0.012208,0.0852598,-0.0046306,0.0791562
2.46462,0.012208,0.0852598,-0.0046306,0.0791562
2.4666,0.012208,0.0852598,-0.0046306,0.0791562
2.46877,0.0117825,0.0848783,-0.0046306,0.0791562
2.47072,0.0122081,0.0852598,-0.0046306,0.0791562
2.47256,0.0117825,0.0848783,-0.0046306,0.0791562
2.47462,0.0117824,0.0848783,-0.0046306,0.0791562
2.47664,0.0122081,0.0852598,-0.0046306,0.0791562
2.47867,0.012208,0.0852598,-0.0046306,0.0791562
2.48058,0.012208,0.0852598,-0.0046306,0.0791562
2.48268,0.0117825,0.0848783,-0.0046306,0.0791562
2.48458,0.0117824,0.0848783,-0.0046306,0.0791562
2.4866,0.0122081,0.0852598,-0.0046306,0.0791562
2.48866,0.0117825,0.0848783,-0.0046306,0.0791562
2.49076,0.0122081,0.0852598,-0.0046306,0.0791562
2.4926,0.012208,0.0852598,-0.0046306,0.0791562
2.49461,0.0117825,0.0848783,-0.0046306,0.0791562
2.49661,0.0117824,0.0848783,-0.0046306,0.0791562
2.49865,0.0117824,0.0848783,-0.0046306,0.0791562
2.50065,0.0117824,0.0848783,-0.0046306,0.0791562
2.50277,0.0122081,0.0852598,-0.0046306,0.0791562
2.50437,0.012208,0.0852598,-0.0046306,0.0791562
2.50641,0.0117825,0.0848783,-0.0046306,0.0791562
2.50837,0.0117824,0.0848783,-0.0046306,0.0791562
2.5104,0.0122081,0.0852598,-0.0046306,0.0791562
2.51243,0.0117825,0.0848783,-0.0046306,0.0791562
2.51441,0.0122081,0.0852598,-0.0046306,0.0791562
2.51639,0.012208,0.0852598,-0.0046306,0.0791562
2.5184,0.0117825,0.0848783,-0.0046306,0.0791562
2.52037,0.0117824,0.0848783,-0.0046306,0.0791562
2.52246,0.0122081,0.0852598,-0.0046306,0.0791562
2.52455,0.0117825,0.0848783,-0.0046306,0.0791562
2.52652,0.0117824,0.0848783,-0.0046306,0.0791562
2.52846,0.0122081,0.0852598,-0.0046306,0.0791562
2.53049,0.012208,0.0852598,-0.0046306,0.0791562
2.53241,0.0117825,0.0848783,-0.0046306,0.0791562
2.53446,0.0117824,0.0848783,-0.0046306,0.0791562
2.53646,0.0122081,0.0852598,-0.0046306,0.0791562
2.53851,0.0117825,0.0848783,-0.0046306,0.0791562
2.54053,0.0117824,0.0848783,-0.0046306,0.0791562
2.54255,0.0122081,0.0852598,-0.0046306,0.0791562
2.5446,0.0117825,0.0848783,-0.0046306,0.0791562
2.54655,0.0117824,0.0848783,-0.0046306,0.0791562
2.54852,0.0117824,0.0848783,-0.0046306,0.0791562
2.55053,0.0122081,0.0852598,-0.0046306,0.0791562
2.55264,0.0117825,0.0848783,-0.0046306,0.0791562
2.55454,0.0122081,0.0852598,-0.0046306,0.0791562
2.55655,0.0117825,0.0848783,-0.0046306,0.0791562
2.55862,0.0117824,0.0848783,-0.0046306,0.0791562
2.56055,0.0117824,0.0848783,-0.0046306,0.0791562
2.5626,0.0117824,0.0848783,-0.0046306,0.0791562
2.56453,0.0122081,0.0852598,-0.0046306,0.0791562
2.56654,0.0117825,0.0848783,-0.0046306,0.0791562
2.56852,0.0122081,0.0852598,-0.0046306,0.0791562
2.57056,0.0117825,0.0848783,-0.0046306,0.0791562
2.57253,0.0117824,0.0848783,-0.0046306,0.0791562
2.57456,0.0117824,0.0848783,-0.0046306,0.0791562
2.57654,0.0117824,0.0848783,-0.0046306,0.0791562
2.57856,0.0117824,0.0848783,-0.0046306,0.0791562
2.58057,0.0117824,0.0848783,-0.0046306,0.0791562
2.58258,0.0117824,0.0848783,-0.0046306,0.0791562
2.58462,0.0117824,0.0848783,-0.0046306,0.0791562
2.58661,0.0117824,0.0848783,-0.0046306,0.0791562
2.58859,0.0117824,0.0848783,-0.0046306,0.0791562
2.5906,0.0117824,0.0848783,-0.0046306,0.0791562
2.59257,0.0122081,0.0852598,-0.0046306,0.0791562
2.59458,0.012208,0.0852598,-0.0046306,0.0791562
2.5966,0.012208,0.0852598,-0.0046306,0.0791562
2.5986,0.0117825,0.0848783,-0.0046306,0.0791562
2.60057,0.0117824,0.0848783,-0.0046306,0.0791562
2.6026,0.0117824,0.0848783,-0.0046306,0.0791562
2.60458,0.0122081,0.0852598,-0.0046306,0.0791562
2.60659,0.012208,0.0852598,-0.0046306,0.0791562
2.6086,0.0117825,0.0848783,-0.0046306,0.0791562
2.61061,0.0117824,0.0848783,-0.0046306,0.0791562
2.6126,0.0117824,0.0848783,-0.0046306,0.0791562
2.61462,0.0117824,0.0848783,-0.0046306,0.0791562
2.61665,0.0122081,0.0852598,-0.0046306,0.0791562
2.61863,0.0117825,0.0848783,-0.0046306,0.0791562
2.62062,0.0117824,0.0848783,-0.0046306,0.0791562
2.62264,0.0117824,0.0848783,-0.0046306,0.0791562
2.62466,0.0122081,0.0852598,-0.0046306,0.0791562
2.62668,0.012208,0.0852598,-0.0046306,0.0791562
2.62866,0.012208,0.0852598,-0.0046306,0.0791562
2.63067,0.0117825,0.0848783,-0.0046306,0.0791562
2.63266,0.0117824,0.0848783,-0.0046306,0.0791562
2.63467,0.0117824,0.0848783,-0.0046306,0.0791562
2.63671,0.0117824,0.0848783,-0.0046306,0.0791562
2.6387,0.0117824,0.0848783,-0.0046306,0.0791562
2.64065,0.0117824,0.0848783,-0.0046306,0.0791562
2.64266,0.0122081,0.0852598,-0.0046306,0.0791562
2.64467,0.0117825,0.0848783,-0.0046306,0.0791562
2.64669,0.0117824,0.0848783,-0.0046306,0.0791562
2.64867,0.0117824,0.0848783,-0.0046306,0.0791562
2.65071,0.0122081,0.0852598,-0.0046306,0.0791562
2.65281,0.0117825,0.0848783,-0.0046306,0.0791562
2.65471,0.0117824,0.0848783,-0.0046306,0.0791562
2.6567,0.0117824,0.0848783,-0.0046306,0.0791562
2.65875,0.0117824,0.0848783,-0.0046306,0.0791562
2.6607,0.0117824,0.0848783,-0.0046306,0.0791562
2.66273,0.0117824,0.0848783,-0.0046306,0.0791562
2.6647,0.0122081,0.0852598,-0.0046306,0.0791562
2.6668,0.0117825,0.0848783,-0.0046306,0.0791562
2.67515,0.0117824,0.0848783,-0.0046306,0.0791562
2.67575,0.0122081,0.0852598,-0.0046306,0.0791562
2.67647,0.0117825,0.0848783,-0.0046306,0.0791562
2.67699,0.0122081,0.0852598,-0.0046306,0.0791562
2.67746,0.0117825,0.0848783,-0.0046306,0.0791562
2.67889,0.0122081,0.0852598,-0.0046306,0.0791562
2.68074,0.012208,0.0852598,-0.0046306,0.0791562
2.68281,0.0117825,0.0848783,-0.0046306,0.0791562
2.68476,0.0117824,0.0848783,-0.0046306,0.0791562
2.68675,0.0117824,0.0848783,-0.0046306,0.0791562
2.68875,0.0117824,0.0848783,-0.0046306,0.0791562
2.69082,0.0117824,0.0848783,-0.0046306,0.0791562
2.69276,0.0117824,0.0848783,-0.0046306,0.0791562
2.69477,0.0117824,0.0848783,-0.0046306,0.0791562
2.69677,0.0117824,0.0848783,-0.0046306,0.0791562
2.69876,0.0117824,0.0848783,-0.0046306,0.0791562
2.70077,0.0122081,0.0852598,-0.0046306,0.0791562
2.70292,0.0117825,0.0848783,-0.0046306,0.0791562
2.70485,0.0117824,0.0848783,-0.0046306,0.0791562
2.70695,0.0117824,0.0848783,-0.0046306,0.0791562
2.70896,0.0117824,0.0848783,-0.0046306,0.0791562
2.71092,0.0117824,0.0848783,-0.0046306,0.0791562
2.71286,0.0117824,0.0848783,-0.0046306,0.0791562
2.71491,0.0117824,0.0848783,-0.0046306,0.0791562
2.71687,0.0117824,0.0848783,-0.0046306,0.0791562
2.71889,0.0117824,0.0848783,-0.0046306,0.0791562
2.72089,0.0117824,0.0848783,-0.0046306,0.0791562
2.72291,0.0117824,0.0848783,-0.0046306,0.0791562
2.72487,0.0117824,0.0848783,-0.0046306,0.0791562
2.72689,0.0117824,0.0848783,-0.0046306,0.0791562
2.72891,0.0117824,0.0848783,-0.0046306,0.0791562
2.73091,0.0117824,0.0848783,-0.0046306,0.0791562
2.73292,0.0117824,0.0848783,-0.0046306,0.0791562
2.7349,0.0122081,0.0852598,-0.0046306,0.0791562
2.73689,0.0117825,0.0848783,-0.0046306,0.0791562
2.73898,0.0117824,0.0848783,-0.0046306,0.0791562
2.74091,0.0117824,0.0848783,-0.0046306,0.0791562
2.74295,0.0117824,0.0848783,-0.0046306,0.0791562
2.74498,0.0117824,0.0848783,-0.0046306,0.0791562
2.74698,0.0117824,0.0848783,-0.0046306,0.0791562
2.74896,0.0117824,0.0848783,-0.0046306,0.0791562
2.75098,0.0117824,0.0848783,-0.0046306,0.0791562
2.75303,0.0117824,0.0848783,-0.0046306,0.0791562
2.7552,0.0117824,0.0848783,-0.0046306,0.0791562
2.75701,0.0122081,0.0852598,-0.0046306,0.0791562
2.75903,0.0117825,0.0848783,-0.0046306,0.0791562
2.761,0.0117824,0.0848783,-0.0046306,0.0791562
2.76305,0.0117824,0.0848783,-0.0046306,0.0791562
2.76496,0.0117824,0.0848783,-0.0046306,0.0791562
2.76698,0.0117824,0.0848783,-0.0046306,0.0791562
2.76919,0.0117824,0.0848783,-0.0046306,0.0791562
2.77099,0.0117824,0.0848783,-0.0046306,0.0791562
2.773,0.0117824,0.0848783,-0.0046306,0.0791562
2.775,0.0117824,0.0848783,-0.0046306,0.0791562
2.77697,0.0117824,0.0848783,-0.0046306,0.0791562
2.779,0.0117824,0.0848783,-0.0046306,0.0791562
2.78102,0.0122081,0.0852598,-0.0046306,0.0791562
2.78294,0.0117825,0.0848783,-0.0046306,0.0791562
2.78496,0.0117824,0.0848783,-0.0046306,0.0791562
2.787,0.0117824,0.0848783,-0.0046306,0.0791562
2.78899,0.0117824,0.0848783,-0.0046306,0.0791562
2.79098,0.0117824,0.0848783,-0.0046306,0.0791562
2.79297,0.0117824,0.0848783,-0.0046306,0.0791562
2.79497,0.0117824,0.0848783,-0.0046306,0.0791562
2.7972,0.0117824,0.0848783,-0.0046306,0.0791562
2.79901,0.0117824,0.0848783,-0.0046306,0.0791562
2.80101,0.0117824,0.0848783,-0.0046306,0.0791562
2.803,0.0117824,0.0848783,-0.0046306,0.0791562
2.80501,0.0117824,0.0848783,-0.0046306,0.0791562
2.80712,0.0117824,0.0848783,-0.0046306,0.0791562
2.80901,0.0117824,0.0848783,-0.0046306,0.0791562
2.81102,0.0121749,0.0848783,-0.0046306,0.0791562
2.81301,0.0121752,0.0848783,-0.0046306,0.0791562
2.81505,0.0121752,0.0848783,-0.0046306,0.0791562
2.81702,0.0117821,0.0848783,-0.0046306,0.0791562
2.81902,0.0117824,0.0848783,-0.0046306,0.0791562
2.821,0.0117824,0.0848783,-0.0046306,0.0791562
2.82307,0.0117824,0.0848783,-0.0046306,0.0791562
2.825,0.0117824,0.0848783,-0.0046306,0.0791562
2.82705,0.0117824,0.0848783,-0.0046306,0.0791562
2.82908,0.0117824,0.0848783,-0.0046306,0.0791562
2.8311,0.0117824,0.0848783,-0.0046306,0.0791562
2.83305,0.0117824,0.0848783,-0.0046306,0.0791562
2.83507,0.0117824,0.0848783,-0.0046306,0.0791562
2.83704,0.0121749,0.0848783,-0.0046306,0.0791562
2.83904,0.0117821,0.0848783,-0.0046306,0.0791562
2.84106,0.0117824,0.0848783,-0.0046306,0.0791562
2.84307,0.0117824,0.0848783,-0.0046306,0.0791562
2.84503,0.0117824,0.0848783,-0.0046306,0.0791562
2.84709,0.0117824,0.0848783,-0.0046306,0.0791562
2.84906,0.0117824,0.0848783,-0.0046306,0.0791562
2.8511,0.0117824,0.0848783,-0.0046306,0.0791562
2.85318,0.0117824,0.0848783,-0.0046306,0.0791562
2.85512,0.0117824,0.0848783,-0.0046306,0.0791562
2.85707,0.0117824,0.0848783,-0.0046306,0.0791562
2.85914,0.0121749,0.0848783,-0.0046306,0.0791562
2.8611,0.0117821,0.0848783,-0.0046306,0.0791562
2.86308,0.0117824,0.0848783,-0.0046306,0.0791562
2.86517,0.0117824,0.0848783,-0.0046306,0.0791562
2.86716,0.0117824,0.0848783,-0.0046306,0.0791562
2.86927,0.0117824,0.0848783,-0.0046306,0.0791562
2.87111,0.0117824,0.0848783,-0.0046306,0.0791562
2.87314,0.0122081,0.0852598,-0.0046306,0.0791562
2.87511,0.0117825,0.0848783,-0.0046306,0.0791562
2.8771,0.0117824,0.0848783,-0.0046306,0.0791562
2.87911,0.0117824,0.0848783,-0.0046306,0.0791562
2.88116,0.0117824,0.0848783,-0.0046306,0.0791562
2.88317,0.0117824,0.0848783,-0.0046306,0.0791562
2.88519,0.0117824,0.0848783,-0.0046306,0.0791562
2.88714,0.0117824,0.0848783,-0.0046306,0.0791562
2.88911,0.0117824,0.0848783,-0.0046306,0.0791562
2.89119,0.0117824,0.0848783,-0.0046306,0.0791562
2.89312,0.0117824,0.0848783,-0.0046306,0.0791562
2.89513,0.0117824,0.0848783,-0.0046306,0.0791562
2.89714,0.0117824,0.0848783,-0.0046306,0.0791562
2.89914,0.0117824,0.0848783,-0.0046306,0.0791562
2.90115,0.0117824,0.0848783,-0.0046306,0.0791562
2.90321,0.0117824,0.0848783,-0.0046306,0.0791562
2.90516,0.0117824,0.0848783,-0.0046306,0.0791562
2.90728,0.0117824,0.0848783,-0.0046306,0.0791562
2.90919,0.0117824,0.0848783,-0.0046306,0.0791562
2.91124,0.0117824,0.0848783,-0.0046306,0.0791562
2.91322,0.0117824,0.0848783,-0.0046306,0.0791562
2.91516,0.0117824,0.0848783,-0.0046306,0.0791562
2.91719,0.0117824,0.0848783,-0.0046306,0.0791562
2.91917,0.0117824,0.0848783,-0.0046306,0.0791562
2.92124,0.0117824,0.0848783,-0.0046306,0.0791562
2.92319,0.0117824,0.0848783,-0.0046306,0.0791562
2.92518,0.0117824,0.0848783,-0.0046306,0.0791562
2.92724,0.0117824,0.0848783,-0.0046306,0.0791562
2.92918,0.0117824,0.0848783,-0.0046306,0.0791562
2.9312,0.0117824,0.0848783,-0.0046306,0.0791562
2.93325,0.0117824,0.0848783,-0.0046306,0.0791562
2.93523,0.0117824,0.0848783,-0.0046306,0.0791562
2.93747,0.0117824,0.0848783,-0.0046306,0.0791562
2.93921,0.0117824,0.0848783,-0.0046306,0.0791562
2.94124,0.0117824,0.0848783,-0.0046306,0.0791562
2.94322,0.0117824,0.0848783,-0.0046306,0.0791562
2.94521,0.0117824,0.0848783,-0.0046306,0.0791562
2.94722,0.0117824,0.0848783,-0.0046306,0.0791562
2.94925,0.0117824,0.0848783,-0.0046306,0.0791562
2.95131,0.0117824,0.0848783,-0.0046306,0.0791562
2.95325,0.0117824,0.0848783,-0.0046306,0.0791562
2.95525,0.0117824,0.0848783,-0.0046306,0.0791562
2.95724,0.0117824,0.0848783,-0.0046306,0.0791562
2.95936,0.0117824,0.0848783,-0.0046306,0.0791562
2.96129,0.0117824,0.0848783,-0.0046306,0.0791562
2.96328,0.0117824,0.0848783,-0.0046306,0.0791562
2.96533,0.0117824,0.0848783,-0.0046306,0.0791562
2.96732,0.0117824,0.0848783,-0.0046306,0.0791562
2.96924,0.0117824,0.0848783,-0.0046306,0.0791562
2.97131,0.0117824,0.0848783,-0.0046306,0.0791562
2.97325,0.0117824,0.0848783,-0.0046306,0.0791562
2.97529,0.0117824,0.0848783,-0.0046306,0.0791562
2.97728,0.0117824,0.0848783,-0.0046306,0.0791562
2.98319,0.0117824,0.0848783,-0.0046306,0.0791562
2.98372,0.0117824,0.0848783,-0.0046306,0.0791562
2.98422,0.0117824,0.0848783,-0.0046306,0.0791562
2.98538,0.0117824,0.0848783,-0.0046306,0.0791562
2.98917,0.0117824,0.0848783,-0.0046306,0.0791562
2.98969,0.0117824,0.0848783,-0.0046306,0.0791562
2.99179,0.0117824,0.0848783,-0.0046306,0.0791562
2.99361,0.0117824,0.0848783,-0.0046306,0.0791562
2.99726,0.0117824,0.0848783,-0.0046306,0.0791562
3.00081,0.0117824,0.0848783,-0.0046306,0.0791562
3.00162,0.0117824,0.0848783,-0.0046306,0.0791562
3.00224,0.0117824,0.0848783,-0.0046306,0.0791562
3.00355,0.0117824,0.0848783,-0.0046306,0.0791562
3.0055,0.0117824,0.0848783,-0.0046306,0.0791562
3.00761,0.0117824,0.0848783,-0.0046306,0.0791562
3.00947,0.0117824,0.0848783,-0.0046306,0.0791562
3.01146,0.0117824,0.0848783,-0.0046306,0.0791562
3.01337,0.0117824,0.0848783,-0.0046306,0.0791562
3.01542,0.0117824,0.0848783,-0.0046306,0.0791562
3.01744,0.0117824,0.0848783,-0.0046306,0.0791562
3.01935,0.0117824,0.0848783,-0.0046306,0.0791562
3.02135,0.0117824,0.0848783,-0.0046306,0.0791562
3.02342,0.0117824,0.0848783,-0.0046306,0.0791562
3.0254,0.0117824,0.0848783,-0.0046306,0.0791562
3.02736,0.0117824,0.0848783,-0.0046306,0.0791562
3.0294,0.0117824,0.0848783,-0.0046306,0.0791562
3.0314,0.0117824,0.0848783,-0.0046306,0.0791562
3.03342,0.0117824,0.0848783,-0.0046306,0.0791562
3.03543,0.0117824,0.0848783,-0.0046306,0.0791562
3.03738,0.0117824,0.0848783,-0.0046306,0.0791562
3.03939,0.0117824,0.0848783,-0.0046306,0.0791562
3.04142,0.0117824,0.0848783,-0.0046306,0.0791562
3.04339,0.0117824,0.0848783,-0.0046306,0.0791562
3.04544,0.0117824,0.0848783,-0.0046306,0.0791562
3.04741,0.0117824,0.0848783,-0.0046306,0.0791562
3.04939,0.0117824,0.0848783,-0.0046306,0.0791562
3.0514,0.0117824,0.0848783,-0.0046306,0.0791562
3.05344,0.0117824,0.0848783,-0.0046306,0.0791562
3.05544,0.0117824,0.0848783,-0.0046306,0.0791562
3.05743,0.0117824,0.0848783,-0.0046306,0.0791562
3.05949,0.0117824,0.0848783,-0.0046306,0.0791562
3.06144,0.0117824,0.0848783,-0.0046306,0.0791562
3.06344,0.0117824,0.0848783,-0.0046306,0.0791562
3.06542,0.0117824,0.0848783,-0.0046306,0.0791562
3.06743,0.0117824,0.0848783,-0.0046306,0.0791562
3.06964,0.0117824,0.0848783,-0.0046306,0.0791562
3.0715,0.0117824,0.0848783,-0.0046306,0.0791562
3.07378,0.0117824,0.0848783,-0.0046306,0.0791562
3.07548,0.0117824,0.0848783,-0.0046306,0.0791562
3.07747,0.0117824,0.0848783,-0.0046306,0.0791562
3.07944,0.0117824,0.0848783,-0.0046306,0.0791562
3.08146,0.0117824,0.0848783,-0.0046306,0.0791562
3.08347,0.0117824,0.0848783,-0.0046306,0.0791562
3.08544,0.0117824,0.0848783,-0.0046306,0.0791562
3.08747,0.0117824,0.0848783,-0.0046306,0.0791562
3.08947,0.0117824,0.0848783,-0.0046306,0.0791562
3.09146,0.0117824,0.0848783,-0.0046306,0.0791562
3.09347,0.0117824,0.0848783,-0.0046306,0.0791562
3.09548,0.0117824,0.0848783,-0.0046306,0.0791562
3.0975,0.0117824,0.0848783,-0.0046306,0.0791562
3.0995,0.0117824,0.0848783,-0.0046306,0.0791562
3.10151,0.0117824,0.0848783,-0.0046306,0.0791562
3.10349,0.0117824,0.0848783,-0.0046306,0.0791562
3.10548,0.0117824,0.0848783,-0.0046306,0.0791562
3.10759,0.0117824,0.0848783,-0.0046306,0.0791562
3.10952,0.0117824,0.0848783,-0.0046306,0.0791562
3.11151,0.0117824,0.0848783,-0.0046306,0.0791562
3.11355,0.0117824,0.0848783,-0.0046306,0.0791562
3.11556,0.0117824,0.0848783,-0.0046306,0.0791562
3.11754,0.0117824,0.0848783,-0.0046306,0.0791562
3.11956,0.0117824,0.0848783,-0.0046306,0.0791562
3.12152,0.0117824,0.0848783,-0.0046306,0.0791562
3.12355,0.0117824,0.0848783,-0.0046306,0.0791562
3.12554,0.0117824,0.0848783,-0.0046306,0.0791562
3.12754,0.0117824,0.0848783,-0.0046306,0.0791562
3.12953,0.0117824,0.0848783,-0.0046306,0.0791562
3.13159,0.0122081,0.0852598,-0.0046306,0.0791562
3.13353,0.0117825,0.0848783,-0.0046306,0.0791562
3.13553,0.0117824,0.0848783,-0.0046306,0.0791562
3.13756,0.0117824,0.0848783,-0.0046306,0.0791562
3.13959,0.0117824,0.0848783,-0.0046306,0.0791562
3.14157,0.0117824,0.0848783,-0.0046306,0.0791562
3.14356,0.0117824,0.0848783,-0.0046306,0.0791562
3.14558,0.0117824,0.0848783,-0.0046306,0.0791562
3.14757,0.0117824,0.0848783,-0.0046306,0.0791562
3.14958,0.0117824,0.0848783,-0.0046306,0.0791562
3.15156,0.0117824,0.0848783,-0.0046306,0.0791562
3.15377,0.0117824,0.0848783,-0.0046306,0.0791562
3.15567,0.0117824,0.0848783,-0.0046306,0.0791562
3.15779,0.0117824,0.0848783,-0.0046306,0.0791562
3.15968,0.0117824,0.0848783,-0.0046306,0.0791562
3.16168,0.0117824,0.0848783,-0.0046306,0.0791562
3.16361,0.0117824,0.0848783,-0.0046306,0.0791562
3.16566,0.0117824,0.0848783,-0.0046306,0.0791562
3.16764,0.0117824,0.0848783,-0.0046306,0.0791562
3.16965,0.0117824,0.0848783,-0.0046306,0.0791562
3.17161,0.0117824,0.0848783,-0.0046306,0.0791562
3.17363,0.0117824,0.0848783,-0.0046306,0.0791562
3.17562,0.0117824,0.0848783,-0.0046306,0.0791562
3.17762,0.0117824,0.0848783,-0.0046306,0.0791562
3.17961,0.0117824,0.0848783,-0.0046306,0.0791562
3.18162,0.0117824,0.0848783,-0.0046306,0.0791562
3.18363,0.0117824,0.0848783,-0.0046306,0.0791562
3.18584,0.0117824,0.0848783,-0.0046306,0.0791562
3.18767,0.0117824,0.0848783,-0.0046306,0.0791562
3.18973,0.0117824,0.0848783,-0.0046306,0.0791562
3.19167,0.0117824,0.0848783,-0.0046306,0.0791562
3.19366,0.0117824,0.0848783,-0.0046306,0.0791562
3.19569,0.0117824,0.0848783,-0.0046306,0.0791562
3.19771,0.0117824,0.0848783,-0.0046306,0.0791562
3.1997,0.0117824,0.0848783,-0.0046306,0.0791562
3.20168,0.0117824,0.0848783,-0.0046306,0.0791562
3.20369,0.0117824,0.0848783,-0.0046306,0.0791562
3.20568,0.0117824,0.0848783,-0.0046306,0.0791562
3.20776,0.0117824,0.0848783,-0.0046306,0.0791562
3.20969,0.0117824,0.0848783,-0.0046306,0.0791562
3.2117,0.0117824,0.0848783,-0.0046306,0.0791562
3.21368,0.0117824,0.0848783,-0.0046306,0.0791562
3.21572,0.0117824,0.0848783,-0.0046306,0.0791562
3.21768,0.0117824,0.0848783,-0.0046306,0.0791562
3.21972,0.0117824,0.0848783,-0.0046306,0.0791562
3.22174,0.0117824,0.0848783,-0.0046306,0.0791562
3.22371,0.0117824,0.0848783,-0.0046306,0.0791562
3.22574,0.0117824,0.0848783,-0.0046306,0.0791562
3.22773,0.0117824,0.0848783,-0.0046306,0.0791562
3.22969,0.0117824,0.0848783,-0.0046306,0.0791562
3.23173,0.0117824,0.0848783,-0.0046306,0.0791562
3.23372,0.0117824,0.0848783,-0.0046306,0.0791562
3.23575,0.0117824,0.0848783,-0.0046306,0.0791562
3.23816,0.0117824,0.0848783,-0.0046306,0.0791562
3.23987,0.0117824,0.0848783,-0.0046306,0.0791562
3.24177,0.0117824,0.0848783,-0.0046306,0.0791562
3.24373,0.0117824,0.0848783,-0.0046306,0.0791562
3.24579,0.0117824,0.0848783,-0.0046306,0.0791562
3.24777,0.0117824,0.0848783,-0.0046306,0.0791562
3.2498,0.0117824,0.0848783,-0.0046306,0.0791562
3.25177,0.0117824,0.0848783,-0.0046306,0.0791562
3.25373,0.0117824,0.0848783,-0.0046306,0.0791562
3.25605,0.0117824,0.0848783,-0.0046306,0.0791562
3.25788,0.0117824,0.0848783,-0.0046306,0.0791562
3.25978,0.0117824,0.0848783,-0.0046306,0.0791562
3.26176,0.0117824,0.0848783,-0.0046306,0.0791562
3.26383,0.0117824,0.0848783,-0.0046306,0.0791562
3.26581,0.0117824,0.0848783,-0.0046306,0.0791562
3.2678,0.0117824,0.0848783,-0.0046306,0.0791562
3.26976,0.0117824,0.0848783,-0.0046306,0.0791562
3.27179,0.0117824,0.0848783,-0.0046306,0.0791562
3.27378,0.0117824,0.0848783,-0.0046306,0.0791562
3.2758,0.0117824,0.0848783,-0.0046306,0.0791562
3.27781,0.0117824,0.0848783,-0.0046306,0.0791562
3.27987,0.0117824,0.0848783,-0.0046306,0.0791562
3.28185,0.0117824,0.0848783,-0.0046306,0.0791562
3.28381,0.0117824,0.0848783,-0.0046306,0.0791562
3.28581,0.0117824,0.0848783,-0.0046306,0.0791562
3.28784,0.0117824,0.0848783,-0.0046306,0.0791562
3.28981,0.0117824,0.0848783,-0.0046306,0.0791562
3.29182,0.0117824,0.0848783,-0.0046306,0.0791562
3.2938,0.0117824,0.0848783,-0.0046306,0.0791562
3.29582,0.0117824,0.0848783,-0.0046306,0.0791562
3.29782,0.0117824,0.0848783,-0.0046306,0.0791562
3.29982,0.0117824,0.0848783,-0.0046306,0.0791562
3.30186,0.0117824,0.0848783,-0.0046306,0.0791562
3.30385,0.0117824,0.0848783,-0.0046306,0.0791562
3.30586,0.0117824,0.0848783,-0.0046306,0.0791562
3.30792,0.0117824,0.0848783,-0.0046306,0.0791562
3.30984,0.0117824,0.0848783,-0.0046306,0.0791562
3.31196,0.0117824,0.0848783,-0.0046306,0.0791562
3.31383,0.0117824,0.0848783,-0.0046306,0.0791562
3.31584,0.0117824,0.0848783,-0.0046306,0.0791562
3.31787,0.0117824,0.0848783,-0.0046306,0.0791562
3.31993,0.0117824,0.0848783,-0.0046306,0.0791562
3.32195,0.0117824,0.0848783,-0.0046306,0.0791562
3.32389,0.0117824,0.0848783,-0.0046306,0.0791562
3.32588,0.0117824,0.0848783,-0.0046306,0.0791562
3.32788,0.0117824,0.0848783,-0.0046306,0.0791562
3.32988,0.0117824,0.0848783,-0.0046306,0.0791562
3.33191,0.0117824,0.0848783,-0.0046306,0.0791562
3.33387,0.0117824,0.0848783,-0.0046306,0.0791562
3.33592,0.0117824,0.0848783,-0.0046306,0.0791562
3.33787,0.0117824,0.0848783,-0.0046306,0.0791562
3.33991,0.0117824,0.0848783,-0.0046306,0.0791562
3.34192,0.0117824,0.0848783,-0.0046306,0.0791562
3.34387,0.0117824,0.0848783,-0.0046306,0.0791562
3.34591,0.0117824,0.0848783,-0.0046306,0.0791562
3.34793,0.0117824,0.0848783,-0.0046306,0.0791562
3.34989,0.0117824,0.0848783,-0.0046306,0.0791562
3.35193,0.0117824,0.0848783,-0.0046306,0.0791562
3.35395,0.0117824,0.0848783,-0.0046306,0.0791562
3.35592,0.0117824,0.0848783,-0.0046306,0.0791562
3.35805,0.0117824,0.0848783,-0.0046306,0.0791562
3.35998,0.0117824,0.0848783,-0.0046306,0.0791562
3.36206,0.0117824,0.0848783,-0.0046306,0.0791562
3.36393,0.0117824,0.0848783,-0.0046306,0.0791562
3.366,0.0117824,0.0848783,-0.0046306,0.0791562
3.36792,0.0117824,0.0848783,-0.0046306,0.0791562
3.37017,0.0117824,0.0848783,-0.0046306,0.0791562
