t_s,low_state_age_s,policy_state_age_s,low_state_seq,tick_dt_s,tilt_deg,roll,pitch,gx,gy,gz,walking,gait_freq,gait_process,pub_hz,goal_x,goal_y,heading_err,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,gate_rej_legs,gate_rej_total,gate_samples,gate_dt_p99_ms,gate_dt_max_ms
39.224,0.0015318,0.0046411,15109,0.013083,1.2054,-0.00050389,0.021032,-0.0014561,-0.00073746,-0.00043673,1,2,0.02922,98.241,0.6,0,0,-0.0032425,-0.012779,0.0013352,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0082428,-0.0039667,0.0075319,-0.0058957,0.00045839,0.016021,0.010448,-0.0040795,0.00473,0.00776,0.0022197,0.011493,1.4662,4.2308,-0.034505,-0.78527,2.904,-1.6335,-1.0473,-5.5048,0.37956,0.029084,1.1953,0.97109,0.10679,-0.042337,0.011223,-0.068037,-0.18483,-0.10112,0.15775,-0.049246,0.11779,-0.33905,-0.19027,-0.22471,189,189,15110,10,1011.1
39.251,0.0014829,0.011585,15115,0.026498,1.2059,-0.00054852,0.021039,-0.0013245,0.0011135,-0.0016143,1,2,0.068003,98.245,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0077576,0.00033542,0.0050376,-0.012645,-0.0028285,0.0045433,0.012884,-0.004232,0.0076131,0.0041642,0.0042756,0.017038,1.7454,4.707,-0.17253,-0.31993,2.724,-1.5832,-0.76799,-5.9126,0.74762,0.029084,0.77157,0.45935,0.073094,0.0025949,0.020618,0.22975,-0.1196,-0.013785,0.19312,-0.17937,0.12164,-0.35437,-0.20729,-0.24926,189,189,15118,10,1011.1
39.279,0.0014714,0.019617,15123,0.0284,1.2094,-0.00054359,0.021101,-0.00037702,0.0026108,-0.00019999,1,2,0.10891,98.249,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0045022,-0.0068034,0.0059603,0.00065607,0.0027954,0.0080433,0.010196,-0.0033845,0.0017734,0.0044838,0.00037694,0.011975,1.4662,4.2308,-0.034505,0.087253,3.2037,-1.6576,-0.62835,-5.4307,0.81663,-0.14542,0.96896,0.65185,-0.014438,0.02905,0.030457,0.33165,-0.2005,0.025041,0.20645,-0.19756,0.084795,-0.29727,-0.17882,-0.25474,189,189,15126,10,1011.1
39.288,0.0017475,0.0085095,15128,0.0089832,1.2117,-0.00054567,0.021142,0.0011605,0.0029832,-0.0002915,1,2,0.1496,98.249,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.010413,-0.00889,0.00070497,0.00087678,0.0022226,0.0055672,0.0096136,-0.0048926,-0.00068717,0.005378,0.0031998,0.013273,1.4662,3.9377,-0.26454,0.087253,3.1246,-1.817,-0.34908,-5.5048,0.81663,0.20359,1.2576,0.80284,-0.058736,0.034069,0.047235,0.36789,-0.20987,0.029951,0.20591,-0.18072,0.063548,-0.26217,-0.15422,-0.25959,189,189,15131,10,1011.1
39.316,0.0019788,0.016075,15135,0.028098,1.2149,-0.00051092,0.021197,0.0016408,0.0030491,0.00021329,1,2,0.19118,98.254,0.6,0,0,-0.0032425,-0.012779,0.0013352,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0073294,-0.00083815,0.010836,-0.0052519,1.7493e-05,0.0083817,0.0038597,-0.00562,0.0033802,0.0042904,-0.0012396,0.019001,1.0473,4.304,0.10352,-0.66894,2.7844,-1.6821,-0.34908,-5.8014,0.6556,0.3781,1.2193,0.76048,-0.070285,0.032714,0.05266,0.34791,-0.20458,0.029099,0.20398,-0.15128,0.048837,-0.24622,-0.14475,-0.24722,189,189,15138,10,1011.1
39.333,0.007069,0.010061,15141,0.017053,1.2182,-0.00050348,0.021256,0.00078643,0.0034542,-0.0010471,1,2,0.24747,98.252,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0022621,-0.0077657,0.0018891,-0.00032084,-0.0016579,0.0062644,0.0024158,-0.0043621,0.0066428,0.0036931,-0.00099335,0.012352,0.76799,4.4139,0.011502,-0.61077,2.9232,-1.4872,-0.34908,-5.2453,0.74762,-0.26176,1.2973,0.77898,-0.050261,0.023176,0.052665,0.26546,-0.17874,0.023961,0.19789,-0.099687,0.033127,-0.23945,-0.14346,-0.20278,189,189,15142,10,1011.1
39.352,0.0013486,0.012699,15145,0.018981,1.2234,-0.00045909,0.021347,0.0010464,0.0046326,-0.00068753,1,2,0.2687,98.256,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0029792,-0.0048215,0.0025182,-0.0053282,-0.00035345,0.0083802,0.0016352,-0.0076469,0.003538,0.0043625,-0.0016395,0.0058756,-0.34908,4.1575,-0.080513,-0.78527,2.924,-1.6441,-1.1869,-5.5419,0.67861,-0.31993,0.60828,0.32931,-0.015419,0.0085363,0.053033,0.20205,-0.15708,0.015277,0.19306,-0.07999,0.036949,-0.24859,-0.157,-0.17161,189,189,15149,10,1011.1
39.38,0.0015207,0.019016,15154,0.027776,1.229,-0.00044995,0.021446,-0.0016769,0.0046125,-0.0011535,1,2,0.31174,98.255,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,0.00088254,-0.0029764,0.013376,-0.010862,-0.0013246,0.010597,0.0037262,-0.0047683,0.0012812,0.0059793,0.0039266,0.012365,-0.34908,4.4505,-0.034505,-0.087253,3.0831,-1.5046,-1.4662,-5.3195,0.81663,-0.31993,1.0215,0.72398,0.020947,0.00017326,0.046641,0.10059,-0.12097,0.011687,0.17523,-0.062257,0.029958,-0.24149,-0.18107,-0.12969,189,189,15160,10,1011.1
39.392,0.0014006,0.0096409,15163,0.011782,1.2354,-0.00043006,0.021557,0.0013268,0.0046217,0.00099107,1,2,0.35416,98.263,0.6,0,0,-0.0032425,-0.012779,0.0013352,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0045397,-0.0052398,0.0018743,-0.0045436,-0.0021268,0.0055376,0.0035893,-0.0065555,0.0034737,0.0051043,0.00014698,0.010093,1.4662,4.1575,0.011502,-0.087253,2.7841,-1.6373,-0.62835,-5.6531,0.58659,0.31993,0.74751,0.53603,0.063373,-0.016036,0.044368,-0.013731,-0.081229,0.011101,0.15263,-0.065199,0.029384,-0.23682,-0.22264,-0.10201,189,189,15165,10,1011.1
39.414,0.0019099,0.011832,15170,0.022031,1.2375,-0.00044045,0.021594,-0.0014182,0.0036387,-1.9203e-05,1,2,0.39473,98.249,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0040962,-0.0029059,0.0017998,-0.009142,-0.0017029,0.00753,0.0064066,-0.0054671,0.0077296,0.0065575,-0.0016073,0.01436,1.4662,4.1209,0.10352,-0.49443,2.745,-1.7954,-0.76799,-5.2824,0.74762,-0.31993,1.4313,0.93829,0.097965,-0.031108,0.045751,-0.098289,-0.070502,0.011355,0.13663,-0.071602,0.031227,-0.24704,-0.25936,-0.089414,189,189,15172,10,1011.1
39.434,0.0057131,0.019522,15174,0.019911,1.2415,-0.00046408,0.021663,8.2878e-05,0.0027378,-0.00037527,1,2,0.42679,98.264,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.00082962,-0.0020119,0.0030312,-0.005943,0.00053486,0.01056,0.0034058,-0.003656,0.0036344,0.0055112,0.00049591,0.0085487,-0.069817,4.4505,-0.37956,-0.49443,2.964,-1.6652,-0.34908,-5.579,0.74762,0.029084,1.1584,0.8625,0.11335,-0.033687,0.040213,-0.14349,-0.071848,0.020819,0.13242,-0.064158,0.032791,-0.26479,-0.2727,-0.071922,189,189,15178,10,1011.1
39.46,0.0014493,0.018989,15182,0.026625,1.2444,-0.00048347,0.021714,-0.0024772,0.0035163,0.00062035,1,2,0.47253,98.275,0.6,0,0,-0.0032425,-0.012779,0.0013352,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0039688,-0.0026864,0.0012502,-0.011501,-0.0016767,0.010255,0.0026549,-0.0056426,0.0049671,0.008033,0.00077753,0.0081927,1.0473,4.1209,-0.17253,-0.61077,2.8243,-1.6808,-0.62835,-5.4307,0.58659,-0.26176,1.4137,0.83984,0.11398,-0.024319,0.022494,-0.18716,-0.084067,0.056268,0.14066,-0.041121,0.027855,-0.2796,-0.24783,-0.011815,189,189,15187,10,1011.1
39.471,0.0015573,0.0080805,15190,0.010293,1.2453,-0.00048212,0.02173,-0.00011001,0.0023791,-0.0013397,1,2,0.51524,98.267,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0054816,-0.009777,0.0029446,-0.0049382,-0.00088277,0.0081428,0.0046373,-0.0058216,0.0010334,0.011985,-0.0045653,0.0031897,1.4662,4.2308,-0.12652,-0.3781,2.5648,-1.7003,0.48872,-5.7643,0.58659,0.95978,1.4904,0.92457,0.12036,0.024298,-0.022424,-0.25756,-0.12157,0.10605,0.1478,0.00122,0.015172,-0.23533,-0.19276,0.079571,189,189,15190,10,1011.1
39.492,0.0015652,0.011541,15194,0.020943,1.2458,-0.00049568,0.021738,-0.00067913,0.0016508,-0.00037572,1,2,0.55021,98.266,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0016512,-0.004589,0.010974,-0.0059588,-0.0015611,0.0090677,0.0040629,-0.0056456,-0.00062005,0.0030325,0.0031953,-0.0001801,1.0473,4.1209,0.011502,-0.3781,3.0235,-1.5625,-0.76799,-5.579,0.58659,0.66894,1.1953,0.97109,0.13944,0.13449,-0.092397,-0.37625,-0.20439,0.19296,0.14329,0.044474,0.01151,0.00024694,-0.12743,0.07167,189,189,15197,10,1011.1
39.505,0.0015303,0.0055455,15201,0.013719,1.2454,-0.00050209,0.02173,-0.00031468,-0.00060987,-0.00040466,1,2,0.58946,98.277,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0067849,-0.0060706,-0.0013762,-0.0050788,0.00044528,0.0079579,0.0042271,-0.0042304,0.0016058,0.0083223,-0.00141,0.010368,1.0473,5.0971,-0.17253,-0.66894,2.6848,-1.7413,-1.6058,-5.6531,0.74762,-0.31993,1.2173,0.64783,0.16102,0.18214,-0.077591,-0.43411,-0.26729,0.22619,0.067722,0.056648,-0.0013319,0.2317,-0.15672,-0.0064522,189,189,15202,10,1011.1
39.525,0.0019013,0.0068548,15207,0.019973,1.2462,-0.00051197,0.021745,-0.00022293,0.00096124,-0.00047481,1,2,0.6276,98.279,0.6,0,0,-0.0032425,-0.012779,0.0013352,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0013839,-0.0015402,0.0062477,-0.017141,-0.0025945,0.011797,0.0064593,-0.0063149,-0.00040577,0.0017186,0.0017266,0.016932,1.7454,3.6447,0.19553,-0.66894,2.5243,-1.5895,-1.0473,-5.616,0.67861,-0.26176,1.5328,0.76825,0.168,0.1503,-0.027504,-0.37736,-0.19312,0.20066,-0.0001832,0.068481,-0.013252,0.28763,-0.22213,-0.028769,189,189,15209,10,1011.1
39.553,0.0015438,0.012774,15215,0.027839,1.2441,-0.0005182,0.021708,0.0010847,1.8338e-05,-0.00041635,1,2,0.67079,98.282,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0020334,-0.00057054,0.015394,-0.0069028,0.0036161,0.014585,0.0013891,-0.0060303,0.001169,0.0030353,0.0056069,0.0093397,1.0473,4.5604,-0.33355,-0.31993,2.6644,-1.6635,-0.62835,-5.4307,0.74762,0.3781,1.4534,0.81598,0.18609,0.12375,-0.021077,-0.35082,-0.17935,0.18952,-0.032046,0.073309,-0.023878,0.2948,-0.22978,-0.034129,189,189,15218,10,1011.1
39.574,0.004985,0.016366,15222,0.021308,1.2418,-0.00054158,0.021666,-0.0015751,-0.0020602,0.00028756,1,2,0.71316,98.272,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0025849,-0.0085352,-0.0012465,-0.0085253,0.0015073,0.01489,2.8437e-05,-0.0047368,0.0041686,0.0028096,0.0026073,0.014441,2.1643,3.5714,-0.28755,-0.3781,2.6654,-1.8651,-0.76799,-5.2824,0.74762,-0.31993,1.314,0.92158,0.18701,0.086998,-0.0093582,-0.32342,-0.17818,0.16562,-0.036266,0.080395,-0.025609,0.25605,-0.21763,-0.041512,189,189,15225,10,1011.1
39.61,0.0015244,0.027537,15229,0.036034,1.2385,-0.00056148,0.021609,-0.0018687,-0.0024595,0.00082013,1,2,0.75591,98.287,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0054304,-0.0068684,0.0081724,-0.0050086,0.003611,0.0080877,0.0075326,-0.0041854,0.0052914,0.0056286,0.0086908,0.0038578,0.76799,4.1209,0.011502,-0.49443,2.7645,-1.6939,0.069817,-5.6531,0.58659,0.84344,1.314,0.92158,0.17632,0.047765,0.00044714,-0.29822,-0.20216,0.13532,-0.016802,0.096294,-0.029102,0.18199,-0.18625,-0.043953,189,189,15235,10,1011.1
39.622,0.0016006,0.011759,15237,0.012107,1.2371,-0.00055953,0.021583,-0.00084814,-0.0026625,0.000525,1,2,0.81188,98.284,0.6,0,0,-0.0032425,-0.012779,0.0013352,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.00017281,-0.0038524,0.01314,-0.0063174,0.0015863,0.011667,0.0058333,-0.0032975,0.0062149,0.0060932,0.0057334,0.0041046,-0.76799,4.2674,-0.24154,-0.84344,2.9641,-1.6876,-1.0473,-4.8168,0.58659,-0.14542,1.1434,0.60922,0.14945,0.011652,0.0085956,-0.27836,-0.25148,0.092934,0.024482,0.11279,-0.030453,0.064239,-0.14712,-0.037681,189,189,15240,10,1011.1
39.633,0.0014828,0.0097587,15242,0.01008,1.2368,-0.00056885,0.02158,-3.9029e-06,-0.00023113,0.00010523,1,2,0.83583,98.283,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0067068,-0.010197,0.0047896,-0.0096782,-0.00057885,0.011104,0.0059563,-0.0020642,0.0046689,0.0030559,0.00016209,0.009303,1.0473,4.6337,-0.17253,-0.66894,2.7237,-1.5384,-1.0473,-5.3566,0.58659,-0.087253,1.3338,0.90964,0.12264,0.010213,-0.0020353,-0.28542,-0.29521,0.066853,0.075309,0.11588,-0.018494,-0.019671,-0.12575,-0.030796,189,189,15244,10,1011.1
39.652,0.0016195,0.013145,15247,0.019518,1.2321,-0.00059958,0.021495,-0.0020453,-0.0025622,0.00025278,1,2,0.86824,98.29,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.011229,-0.0068734,0.0066663,-0.0098747,-0.0012685,0.015663,0.0077481,-0.0041471,0.003684,0.0074103,0.00066896,0.0062975,1.8851,4.3773,0.011502,-0.029084,2.5842,-1.5988,-0.34908,-5.579,0.67861,-0.26176,1.3371,0.75512,0.09936,0.0032667,-0.0071138,-0.28987,-0.33528,0.040225,0.10951,0.1162,-0.006307,-0.1059,-0.13797,-0.028018,189,189,15251,10,1011.1
39.682,0.0017524,0.023305,15255,0.03029,1.2297,-0.00063881,0.021454,-0.00061043,-0.0013056,-0.0006813,1,2,0.90883,98.286,0.6,0,0,-0.0032425,-0.012779,0.0013352,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0016025,-0.0028773,0.01315,-0.0058994,0.0014534,0.010161,0.0050756,-0.0064529,0.0056547,0.0041884,0.0046808,0.003079,1.4662,4.011,-0.19553,-0.43626,2.8839,-1.6229,-0.34908,-5.2824,0.74762,0.14542,1.2576,0.80284,0.084521,-0.011959,-0.01003,-0.29713,-0.34583,0.0046611,0.12422,0.11558,0.0095634,-0.18157,-0.16141,-0.047185,189,189,15261,10,1011.1
39.693,0.0014978,0.010002,15263,0.010423,1.2288,-0.00063288,0.021437,-0.0026556,-0.0019173,0.0018754,1,2,0.95571,98.29,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0065192,-0.0058343,0.0071811,-0.018225,0.0017613,0.012062,0.0039124,-0.0026001,0.0055533,0.0013099,-0.00092546,0.011567,-0.34908,4.1575,-0.17253,-0.20359,2.7645,-1.6939,0.069817,-5.3936,0.81663,-0.26176,1.4908,0.90249,0.085989,-0.032333,-0.0088469,-0.30264,-0.30751,-0.050809,0.12526,0.10417,0.033798,-0.23463,-0.1792,-0.1051,189,189,15265,10,1011.1
39.712,0.0015889,0.013028,15268,0.019054,1.2249,-0.00063775,0.021369,-0.00037082,-0.0034805,0.0024744,1,2,0.98796,98.29,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.013547,-0.0080564,0.0065088,-0.00080205,-0.00049497,0.013063,0.0063052,-0.0021903,0.00088002,0.0037724,0.00034523,0.011199,1.7454,4.1209,0.011502,-0.49443,2.645,-1.765,-0.62835,-5.3566,0.58659,-0.26176,1.1385,0.87443,0.098325,-0.0433,-0.0041838,-0.25804,-0.25301,-0.097861,0.13276,0.062854,0.068926,-0.28618,-0.1869,-0.15961,189,189,15271,10,1011.1
39.724,0.005466,0.010094,15274,0.012289,1.2221,-0.00063341,0.021321,0.0004968,-0.0030514,0.001251,1,2,0.025976,98.297,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.012606,-0.0032977,-0.0015004,-0.0093285,0.00047644,0.0098425,0.0075623,-0.0025632,-0.0012785,0.0045278,-0.002411,0.020888,0.76799,4.2308,-0.034505,-0.66894,2.5649,-1.7227,-0.34908,-5.4678,0.67861,0.14542,1.0612,0.70011,0.10792,-0.041898,0.010274,-0.070886,-0.18355,-0.099172,0.15667,-0.049249,0.1179,-0.33969,-0.19284,-0.22353,189,189,15276,10,1011.1
39.751,0.0012974,0.013055,15282,0.026857,1.219,-0.00061702,0.021267,0.0016959,-0.0016814,-0.00080689,1,2,0.065639,98.297,0.6,0,0,-0.0032425,-0.012779,0.0013352,0.10548,-0.098589,0.012142,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,0.0022866,-0.004635,0.00017596,-0.0061881,-0.0025711,0.010371,0.001318,-0.0058767,0.0056171,0.0055639,0.0038886,0.00711,1.3265,4.3407,-0.17253,-0.49443,3.0638,-1.7415,-1.1869,-5.4307,0.74762,0.029084,1.0087,0.62799,0.074517,0.0017201,0.020405,0.22423,-0.11871,-0.013446,0.19202,-0.17889,0.12255,-0.35467,-0.20835,-0.24828,189,189,15286,10,1011.1
39.783,0.0018331,0.019935,15291,0.031537,1.2146,-0.00064395,0.021189,6.7718e-05,-0.0032179,0.0011258,1,2,0.11588,98.306,0.6,0,0,-0.0032425,-0.012779,0.0013352,0.10548,-0.098589,0.012142,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0033878,-0.0073082,0.0060073,-0.0073993,0.006086,0.022317,0.0030337,-0.0072385,0.003246,0.00065193,-0.0057777,0.0058038,0.62835,4.707,0.10352,-0.087253,2.525,-1.8369,-0.34908,-5.5419,0.81663,-0.26176,1.5328,0.76825,-0.011782,0.02823,0.031853,0.33228,-0.2006,0.024909,0.20566,-0.19522,0.083811,-0.29735,-0.1787,-0.2549,189,189,15295,10,1011.1
39.792,0.0020506,0.011372,15296,0.0098285,1.2148,-0.00063085,0.021193,-0.0017556,-0.00037808,-0.001148,1,2,0.15322,98.3,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098382,0.012535,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0087909,-0.0041293,0.011284,-0.0069838,0.020086,0.045838,0.0027979,-0.005332,0.0078853,0.0032204,-0.00092635,0.013728,0.62835,3.9011,-0.080513,-0.43626,2.6644,-1.8671,-1.0473,-5.4307,0.67861,0.49443,1.1584,0.8625,-0.057577,0.033838,0.047552,0.36663,-0.21002,0.030038,0.20505,-0.17877,0.062633,-0.26229,-0.15419,-0.25901,189,189,15299,10,1011.1
39.816,0.0025119,0.01324,15304,0.023486,1.2153,-0.00064151,0.021202,0.00039443,0.00084107,-0.001654,1,2,0.19653,98.304,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.097552,0.014103,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0032269,-0.0040349,0.0022044,-0.0022731,0.040784,0.088104,0.0073505,-0.003854,0.0058866,-0.002133,7.3505e-05,0.013024,2.4436,4.5238,-0.17253,-0.61077,2.2233,-2.0416,-0.76799,-5.8755,0.81663,-0.26176,1.5301,0.90071,-0.068436,0.032058,0.052572,0.3418,-0.20317,0.029142,0.20356,-0.14681,0.047164,-0.24601,-0.14466,-0.24413,189,189,15307,10,1011.1
39.833,0.0017599,0.011972,15310,0.017153,1.2131,-0.00065074,0.021163,-0.00082835,-0.0017371,-0.00027073,1,2,0.23268,98.291,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.097344,0.014494,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0060748,-0.0034858,0.0059691,-0.0075796,0.012891,0.034333,0.006381,-0.0098933,0.0009923,0.0049272,0.0066449,0.011891,1.8851,4.1209,-0.12652,-0.31993,1.8635,-2.233,-0.34908,-5.579,0.67861,0.61077,1.3149,0.87742,-0.053204,0.023662,0.053669,0.28758,-0.18507,0.024309,0.19996,-0.11296,0.039047,-0.24463,-0.14451,-0.21494,189,189,15313,10,1011.1
39.85,0.0013098,0.010865,15316,0.017424,1.2136,-0.00067846,0.02117,-4.0314e-05,-0.00080147,0.00092481,1,2,0.26889,98.309,0.6,0,0,-0.0032425,-0.012779,0.0013352,0.10548,-0.097552,0.014103,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.006829,-0.0034621,0.0087894,-0.00087378,-0.014081,-0.017546,0.0048194,-0.0056787,0.0023841,0.0035056,0.0024088,0.022676,0.62835,4.4139,-0.21853,0.087253,2.3629,-1.9812,-0.62835,-5.3566,0.74762,0.029084,2.033,1.2307,-0.02166,0.011943,0.052463,0.20926,-0.15982,0.017825,0.19265,-0.080147,0.033509,-0.24574,-0.15335,-0.17413,189,189,15319,10,1011.1
39.87,0.0018594,0.010529,15324,0.019231,1.2164,-0.00070064,0.021219,-0.0017304,0.0032599,0.00063732,1,2,0.30915,98.311,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.097552,0.014102,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0024089,-0.0053813,0.0056045,-0.010641,0.0017259,0.0067687,0.0046361,-0.0044339,0.0048606,0.0069144,-0.00045498,0.011743,1.4662,3.8278,-0.12652,-0.49443,2.4227,-1.9233,-0.34908,-5.8755,0.67861,-0.43626,1.3934,0.87385,0.017371,0.00017858,0.047474,0.10888,-0.12358,0.012534,0.17641,-0.062701,0.030355,-0.24199,-0.17877,-0.13249,189,189,15326,10,1011.1
39.907,0.0013076,0.028225,15331,0.036885,1.2169,-0.00071079,0.021227,-0.00025743,0.0024193,-0.00013961,1,2,0.34642,98.307,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.097552,0.014103,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0045068,-0.0063514,0.0040573,-0.0012051,0.0030667,0.0031801,0.0080733,-0.00090419,0.00022597,0.0046353,0.0070108,0.011167,1.8851,3.3516,-0.080513,-0.20359,1.7044,-2.2594,-1.1869,-5.8014,0.67861,-0.26176,1.5652,1.0976,0.059789,-0.013548,0.043313,0.0012081,-0.086481,0.010468,0.15494,-0.063584,0.030058,-0.23773,-0.21841,-0.1047,189,189,15337,10,1011.1
39.936,0.0048296,0.031842,15338,0.029334,1.2182,-0.00070788,0.02125,-0.0010918,-0.0012726,-0.0011102,1,2,0.40129,98.246,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.097552,0.014103,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.005627,-0.0046336,0.014198,0.0051097,-0.0025796,0.012566,-0.0012121,-0.0057514,-0.00017445,0.0036201,0.0050909,0.0076042,0.34908,4.4505,-0.080513,-0.20359,2.3229,-1.96,-0.62835,-5.3566,0.74762,-0.26176,0.95915,0.80294,0.09379,-0.033129,0.047233,-0.097231,-0.070726,0.017139,0.13671,-0.072487,0.029781,-0.25094,-0.25885,-0.087481,189,189,15342,10,1011.1
39.937,0.0015928,0.0021716,15343,0.001037,1.2182,-0.00070788,0.02125,0.00010075,0.001785,-0.0010211,1,2,0.45989,98.246,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.097552,0.014103,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0086888,-0.0044444,0.0045679,0.00036184,-0.0025235,0.0014027,0.0089991,-0.0015161,0.0035299,0.0044154,0.0018255,0.0029114,1.0473,4.2308,-0.080513,-0.66894,2.323,-1.9824,-0.34908,-5.616,0.81663,-0.26176,1.3151,0.60975,0.10683,-0.033059,0.034346,-0.16359,-0.075398,0.049376,0.13824,-0.052624,0.028598,-0.27931,-0.25624,-0.037485,189,189,15342,10,1011.1
